"fight_id","winner","title_bout","weight_class","no_of_rounds","r_fighter","r_fighter_id","r_fighter_stance","r_fighter_age","b_fighter","b_fighter_id","b_fighter_stance","b_fighter_age","date","referee","referee_id","b_fighter_height","r_fighter_height","b_fighter_reach","r_fighter_reach","b_fighter_weight","r_fighter_weight","records_id","fight_id-2","b_current_lose_streak","b_current_win_streak","b_draw","b_longest_win_streak","b_losses","b_total_title_bouts","b_win_by_decision_majority","b_win_by_decision_split","b_win_by_decision_unanimous","b_win_by_ko_tko","b_win_by_submission","b_win_by_tko_doctor_stoppage","b_wins","b_total_rounds_fought","b_total_time_fought_seconds","r_current_lose_streak","r_current_win_streak","r_draw","r_longest_win_streak","r_losses","r_total_rounds_fought","r_total_time_fought_seconds","r_total_title_bouts","r_win_by_decision_majority","r_win_by_decision_split","r_win_by_decision_unanimous","r_win_by_ko_tko","r_win_by_submission","r_win_by_tko_doctor_stoppage","r_wins"
"FT2810","Blue","FALSE","Middleweight",3,"Tor Troeng",1041,"Orthodox",31,"Trevor Smith",1096,"Orthodox",33,"2014-07-19","Leon Roberts","r38",190.5,187.96,190.5,195.58,185,185,"record2810","FT2810",1,0,0,1,2,0,0,1,0,0,0,0,1,7,615,1,0,0,1,1,4,545.5,0,0,0,0,0,1,0,1
"FT2807","Red ","FALSE","Light Heavyweight",3,"Ilir Latifi",1043,"Orthodox",30,"Chris Dempsey",1291,"Orthodox",26,"2014-07-19","Leon Roberts","r38",177.8,177.8,182.88,185.42,185,205,"record2807","FT2807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,1,4,541,0,0,0,0,0,1,0,1
"FT2803","Red ","FALSE","Featherweight",5,"Conor McGregor",1046,"Southpaw",26,"Diego Brandao",881,"Orthodox",27,"2014-07-19","Leon Roberts","r38",170.18,175.26,172.72,187.96,145,155,"record2803","FT2803",1,0,0,3,2,1,0,0,2,0,2,0,4,12,582,0,2,0,2,0,4,483.5,0,0,0,1,1,0,0,2
"FT2808","Red ","FALSE","Flyweight",3,"Neil Seery",1200,"Orthodox",34,"Phil Harris",994,"Orthodox",30,"2014-07-19","Neil Hall","r94",162.56,162.56,162.56,162.56,125,125,"record2808","FT2808",2,0,0,1,3,0,0,0,1,0,0,0,1,7,415.5,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT2809","Red ","FALSE","Middleweight",3,"Cathal Pendred",1289,"Orthodox",26,"Mike King",1292,NULL,30,"2014-07-19","Marc Goddard","r37",190.5,185.42,190.5,190.5,185,170,"record2809","FT2809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2812","Red ","FALSE","Flyweight",3,"Paddy Holohan",1290,"Orthodox",26,"Joshua Sampo",1140,"Orthodox",29,"2014-07-19","Neil Hall","r94",162.56,177.8,162.56,175.26,125,125,"record2812","FT2812",1,0,0,1,1,0,0,0,0,0,1,0,1,5,735.5,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2813","Red ","FALSE","Welterweight",5,"Robbie Lawler",250,"Southpaw",32,"Matt Brown",562,"Orthodox",33,"2014-07-26","John McCarthy","r2",182.88,180.34,190.5,187.96,170,170,"record2813","FT2813",0,7,0,7,5,0,0,0,2,9,1,0,12,37,507.7058824,0,1,0,3,4,28,578.6666667,1,0,1,2,5,0,0,8
"FT2816","Blue","FALSE","Lightweight",3,"Josh Thomson",283,"Orthodox",35,"Bobby Green",1022,"Orthodox",27,"2014-07-26","Herb Dean","r18",177.8,177.8,180.34,180.34,155,155,"record2816","FT2816",0,3,0,3,0,0,0,0,1,1,1,0,3,7,665,1,0,0,2,2,12,672.2,0,1,0,0,2,0,0,3
"FT2815","Blue","FALSE","Featherweight",3,"Clay Guida",438,"Orthodox",32,"Dennis Bermudez",889,"Orthodox",27,"2014-07-26","John McCarthy","r2",167.64,170.18,167.64,177.8,155,155,"record2815","FT2815",0,6,0,6,1,1,0,2,2,1,1,0,6,17,707.2857143,0,1,0,4,8,53,781.8421053,0,0,3,3,1,4,0,11
"FT2814","Red ","FALSE","Light Heavyweight",3,"Anthony Johnson",484,"Orthodox",30,"Rogerio Nogueira",679,"Southpaw",38,"2014-07-26","Herb Dean","r18",187.96,187.96,190.5,198.12,205,205,"record2814","FT2814",0,2,0,2,2,0,0,1,1,2,0,0,4,14,651.8333333,0,1,0,3,4,22,429.75,0,0,0,2,6,0,0,8
"FT2818","Blue","FALSE","Light Heavyweight",3,"Kyle Kingsbury",612,"Orthodox",32,"Patrick Cummins",1189,"Orthodox",33,"2014-07-26","John McCarthy","r2",187.96,193.04,193.04,193.04,205,205,"record2818","FT2818",0,1,0,1,1,0,0,0,0,1,0,0,1,3,263.5,3,0,0,4,4,19,654.25,0,0,1,2,1,0,0,4
"FT2824","Blue","FALSE","Featherweight",3,"Steven Siler",887,"Orthodox",27,"Noad Lahat",1207,"Orthodox",30,"2014-07-26","Jason Herzog","r55",175.26,180.34,175.26,177.8,145,145,"record2824","FT2824",1,0,0,0,1,0,0,0,0,0,0,0,0,1,159,2,0,0,3,3,18,599.25,0,0,0,3,1,1,0,5
"FT2817","Blue","FALSE","Lightweight",3,"Daron Cruickshank",947,"Switch",29,"Jorge Masvidal",1065,"Orthodox",29,"2014-07-26","Herb Dean","r18",180.34,172.72,187.96,182.88,170,155,"record2817","FT2817",0,1,0,2,1,0,0,0,2,0,1,0,3,11,824.75,0,2,0,2,2,16,634.7142857,0,0,1,1,3,0,0,5
"FT2820","Draw","FALSE","Featherweight",3,"Mike de la Torre",1218,"Orthodox",27,"Brian Ortega",1296,"Switch",23,"2014-07-26","John McCarthy","r2",172.72,180.34,175.26,180.34,145,145,"record2820","FT2820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT2819","Blue","FALSE","Welterweight",3,"Hernani Perpetuo",1226,"Orthodox",29,"Tim Means",918,"Orthodox",30,"2014-07-26","Herb Dean","r18",187.96,182.88,190.5,187.96,170,170,"record2819","FT2819",3,0,0,2,3,0,0,0,1,1,0,0,2,13,733.2,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT2821","Blue","FALSE","Lightweight",3,"Akbarh Arreola",1293,"Southpaw",31,"Tiago Trator",1297,"Orthodox",27,"2014-07-26","Mike Beltran","r96",175.26,177.8,177.8,180.34,145,155,"record2821","FT2821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2822","Blue","FALSE","Welterweight",3,"Andreas Stahl",1294,"Orthodox",26,"Gilbert Burns",1298,"Orthodox",28,"2014-07-26","Jason Herzog","r55",177.8,180.34,180.34,185.42,155,170,"record2822","FT2822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2823","Blue","FALSE","Women's Strawweight",3,"Juliana Lima",1295,"Orthodox",32,"Joanna Jedrzejczyk",1299,"Orthodox",26,"2014-07-26","Mike Beltran","r96",167.64,165.1,165.1,165.1,125,115,"record2823","FT2823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2830","Red ","FALSE","Featherweight",3,"Thiago Tavares",469,"Orthodox",29,"Robert Peralta",855,"Orthodox",28,"2014-08-16","Kevin MacDonald","r73",172.72,170.18,180.34,172.72,145,145,"record2830","FT2830",0,2,0,2,2,0,0,1,1,2,0,0,4,16,674.8333333,0,1,0,2,6,32,610.3571429,0,0,0,4,1,3,0,8
"FT2826","Blue","FALSE","Lightweight",3,"Gray Maynard",494,"Orthodox",35,"Ross Pearson",651,"Orthodox",29,"2014-08-16","Keith Peterson","r48",172.72,175.26,175.26,177.8,155,155,"record2826","FT2826",2,0,0,3,5,1,0,0,4,2,0,1,7,30,685.3333333,2,0,0,8,5,40,790.5,2,0,3,5,1,0,0,9
"FT2827","Red ","FALSE","Middleweight",3,"Tim Boetsch",542,"Orthodox",33,"Brad Tavares",720,"Orthodox",26,"2014-08-16","Kevin MacDonald","r73",185.42,182.88,187.96,187.96,185,185,"record2827","FT2827",1,0,0,5,2,0,0,1,5,1,0,0,7,25,828.8888889,1,0,0,4,6,34,649.1428571,0,0,2,3,3,0,0,8
"FT2825","Red ","FALSE","Light Heavyweight",5,"Ryan Bader",600,"Orthodox",31,"Ovince Saint Preux",1071,"Southpaw",31,"2014-08-16","Dan Miragliotta","r25",190.5,187.96,203.2,187.96,205,205,"record2825","FT2825",0,4,0,4,0,0,1,0,0,2,1,0,4,7,319.75,0,2,0,5,4,30,545.5714286,1,0,0,6,3,1,0,10
"FT2828","Blue","FALSE","Welterweight",3,"Seth Baczynski",726,"Orthodox",32,"Alan Jouban",1301,"Southpaw",32,"2014-08-16","Keith Peterson","r48",182.88,190.5,185.42,187.96,170,170,"record2828","FT2828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,4,4,21,640.3333333,0,0,1,1,1,2,0,5
"FT2829","Red ","FALSE","Heavyweight",3,"Shawn Jordan",928,"Southpaw",29,"Jack May",1229,"Switch",33,"2014-08-16","Dan Miragliotta","r25",203.2,182.88,200.66,190.5,255,260,"record2829","FT2829",1,0,0,0,1,0,0,0,0,0,0,0,0,1,263,2,0,0,2,3,10,402,0,0,0,0,3,0,0,3
"FT2833","Red ","FALSE","Middleweight",3,"Tom Watson",989,"Orthodox",32,"Sam Alvey",1303,"Southpaw",28,"2014-08-16","Dan Miragliotta","r25",187.96,185.42,190.5,185.42,205,185,"record2833","FT2833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,1,3,11,820.5,0,0,0,0,1,0,0,1
"FT2831","Red ","FALSE","Flyweight",3,"Jussier Formiga",993,"Orthodox",29,"Zach Makovsky",1156,"Southpaw",31,"2014-08-16","Keith Peterson","r48",162.56,165.1,162.56,170.18,125,125,"record2831","FT2831",0,2,0,2,0,0,0,0,2,0,0,0,2,6,900,0,1,0,1,2,7,462.25,0,0,0,1,0,1,0,2
"FT2832","Red ","FALSE","Women's Bantamweight",3,"Sara McMann",1069,"Orthodox",33,"Lauren Murphy",1302,"Orthodox",31,"2014-08-16","Kevin MacDonald","r73",170.18,167.64,170.18,167.64,125,135,"record2832","FT2832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,1,1,2,156,1,0,0,0,1,0,0,1
"FT2834","Blue","FALSE","Bantamweight",3,"Nolan Ticman",1300,"Orthodox",26,"Frankie Saenz",1304,"Orthodox",34,"2014-08-16","Keith Peterson","r48",167.64,167.64,167.64,175.26,135,125,"record2834","FT2834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2846","Red ","FALSE","Middleweight",5,"Michael Bisping",388,"Orthodox",35,"Cung Le",879,"Southpaw",42,"2014-08-23","John Sharp","r59",175.26,185.42,175.26,190.5,185,185,"record2846","FT2846",0,2,0,2,1,0,0,0,1,1,0,0,2,6,542,1,0,0,4,6,50,699.5,1,0,1,5,8,0,0,14
"FT2844","Red ","FALSE","Welterweight",3,"Ben Saunders",522,"Orthodox",31,"Chris Heatherly",1310,"Orthodox",26,"2014-08-23","John McCarthy","r2",175.26,187.96,172.72,195.58,155,170,"record2844","FT2844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,3,3,15,569.7142857,0,0,0,1,2,1,0,4
"FT2836","Blue","FALSE","Welterweight",3,"Mike Pyle",647,"Orthodox",38,"Jordan Mein",1037,"Orthodox",24,"2014-08-23","Dan Miragliotta","r25",182.88,182.88,185.42,187.96,170,170,"record2836","FT2836",0,1,0,1,1,0,0,1,0,1,0,0,2,6,514,0,1,0,4,4,26,494.3076923,0,0,1,2,4,2,0,9
"FT2835","Blue","FALSE","Lightweight",5,"Benson Henderson",817,"Southpaw",30,"Rafael Dos Anjos",595,"Southpaw",29,"2014-08-23","John McCarthy","r2",172.72,175.26,177.8,177.8,170,170,"record2835","FT2835",0,1,0,5,5,0,0,0,6,2,2,0,10,39,713,0,2,0,7,1,39,1145.7,5,0,3,5,0,1,0,9
"FT2837","Blue","FALSE","Middleweight",3,"Francis Carmont",868,"Orthodox",32,"Thales Leites",443,"Orthodox",32,"2014-08-23","John McCarthy","r2",185.42,190.5,198.12,198.12,185,205,"record2837","FT2837",0,3,0,5,3,1,0,1,3,1,3,0,8,27,680,2,0,0,6,2,22,775.125,0,0,1,3,0,2,0,6
"FT2852","Blue","FALSE","Bantamweight",3,"Roland Delorme",886,"Orthodox",30,"Ulka Sasaki",1315,"Southpaw",24,"2014-08-23","John Sharp","r59",177.8,175.26,180.34,180.34,125,135,"record2852","FT2852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,2,3,14,646.6666667,0,0,0,1,0,2,0,3
"FT2838","Red ","FALSE","Catch Weight",3,"Max Holloway",913,"Orthodox",22,"Clay Collard",1308,"Orthodox",21,"2014-08-23","Dan Miragliotta","r25",180.34,180.34,185.42,175.26,145,155,"record2838","FT2838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,3,3,20,707.25,0,0,1,1,2,1,0,5
"FT2847","Red ","FALSE","Welterweight",3,"Tyron Woodley",1021,"Orthodox",32,"Dong Hyun Kim",556,"Southpaw",32,"2014-08-23","Leon Roberts","r38",187.96,175.26,193.04,187.96,170,170,"record2847","FT2847",0,4,0,4,3,0,0,1,6,3,0,0,10,34,707.1538462,1,0,0,2,2,10,506.8,0,0,0,0,3,0,0,3
"FT2841","Red ","FALSE","Welterweight",3,"Neil Magny",1030,"Orthodox",27,"Alex Garcia",1155,"Orthodox",27,"2014-08-23","John McCarthy","r2",175.26,190.5,182.88,203.2,170,170,"record2841","FT2841",0,2,0,2,0,0,0,1,0,1,0,0,2,4,471.5,0,3,0,3,2,15,707.5,0,0,0,3,1,0,0,4
"FT2839","Red ","FALSE","Lightweight",3,"James Vick",1103,"Orthodox",27,"Valmir Lazaro",1309,"Orthodox",29,"2014-08-23","Kevin Nix","r51",182.88,190.5,185.42,193.04,155,155,"record2839","FT2839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,1,58,0,0,0,0,0,1,0,1
"FT2845","Red ","FALSE","Flyweight",3,"Wilson Reis",1114,"Southpaw",29,"Joby Sanchez",1311,"Orthodox",23,"2014-08-23","Kevin Nix","r51",167.64,162.56,172.72,165.1,135,125,"record2845","FT2845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,1,1,6,900,0,0,0,1,0,0,0,1
"FT2842","Red ","FALSE","Lightweight",3,"Beneil Dariush",1174,"Southpaw",25,"Anthony Rocco Martin",1177,"Orthodox",24,"2014-08-23","Dan Miragliotta","r25",182.88,177.8,185.42,182.88,170,155,"record2842","FT2842",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,1,1,2,182.5,0,0,0,0,0,1,0,1
"FT2850","Red ","FALSE","Welterweight",3,"Sai Wang",1193,"Southpaw",28,"Danny Mitchell",1203,"Orthodox",28,"2014-08-23","Leon Roberts","r38",187.96,182.88,187.96,182.88,170,170,"record2850","FT2850",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,0,1,3,900,1,0,0,0,0,0,0,0
"FT2848","Red ","FALSE","Lightweight",3,"Zhang Lipeng",1196,"Southpaw",24,"Brendan O'Reilly",1312,"Orthodox",27,"2014-08-23","John Sharp","r59",170.18,180.34,175.26,180.34,170,155,"record2848","FT2848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,3,900,1,0,1,0,0,0,0,1
"FT2853","Blue","FALSE","Welterweight",3,"An Ying Wang",1198,"Orthodox",23,"Colby Covington",1316,"Orthodox",26,"2014-08-23","Leon Roberts","r38",180.34,182.88,182.88,NULL,170,170,"record2853","FT2853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,1,300,0,0,0,0,0,0,1,1
"FT2840","Red ","FALSE","Featherweight",3,"Chas Skelly",1228,"Orthodox",29,"Tom Niinimaki",1145,"Orthodox",32,"2014-08-23","Dan Miragliotta","r25",175.26,180.34,175.26,182.88,145,145,"record2840","FT2840",1,0,0,1,1,0,0,1,0,0,0,0,1,4,577.5,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT2843","Blue","FALSE","Bantamweight",3,"Aaron Phillips",1234,"Southpaw",25,"Matt Hobar",1247,"Southpaw",27,"2014-08-23","Kevin Nix","r51",177.8,175.26,177.8,177.8,135,135,"record2843","FT2843",1,0,0,0,1,0,0,0,0,0,0,0,0,1,167,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT2855","Blue","FALSE","Women's Bantamweight",3,"Elizabeth Phillips",1256,"Orthodox",28,"Milana Dudieva",1317,"Orthodox",25,"2014-08-23","Thomas Fan","r95",160.02,167.64,154.94,165.1,135,135,"record2855","FT2855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT2849","Red ","TRUE ","Featherweight",4,"Ning Guangyou",1305,"Southpaw",32,"Jianping Yang",1313,"Orthodox",25,"2014-08-23","Steve Perceval","r60",170.18,162.56,165.1,162.56,145,145,"record2849","FT2849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2851","Red ","FALSE","Welterweight",3,"Alberto Mina",1306,"Orthodox",32,"Shinsho Anzai",1314,"Orthodox",28,"2014-08-23","Thomas Fan","r95",170.18,182.88,177.8,195.58,170,170,"record2851","FT2851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2854","Blue","FALSE","Bantamweight",3,"Yao Zhikui",1307,"Orthodox",23,"Royston Wee",1162,"Orthodox",27,"2014-08-23","Steve Perceval","r60",170.18,165.1,170.18,162.56,135,125,"record2854","FT2854",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2859","Blue","FALSE","Lightweight",3,"Ramsey Nijem",821,"Orthodox",26,"Diego Ferreira",1264,"Orthodox",29,"2014-08-30","Herb Dean","r18",175.26,180.34,187.96,190.5,155,155,"record2859","FT2859",0,1,0,1,0,0,0,0,0,0,1,0,1,1,38,0,2,0,3,3,15,470.375,1,0,0,3,2,0,0,5
"FT2857","Red ","FALSE","Lightweight",3,"Tony Ferguson",827,"Orthodox",30,"Danny Castillo",799,"Orthodox",35,"2014-08-30","Herb Dean","r18",175.26,180.34,180.34,193.04,155,155,"record2857","FT2857",0,1,0,3,3,0,0,1,4,2,0,0,7,26,727.9,0,2,0,3,1,10,448.6666667,1,0,0,1,2,1,1,5
"FT2856","Red ","TRUE ","Bantamweight",5,"TJ Dillashaw",882,"Orthodox",28,"Joe Soto",1319,"Orthodox",27,"2014-08-30","John McCarthy","r2",167.64,167.64,165.1,170.18,135,125,"record2856","FT2856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,4,2,19,612.625,2,0,0,2,3,1,0,6
"FT2861","Blue","FALSE","Middleweight",3,"Lorenz Larkin",1064,"Orthodox",27,"Derek Brunson",1015,"Southpaw",30,"2014-08-30","Herb Dean","r18",185.42,180.34,195.58,182.88,185,170,"record2861","FT2861",1,0,0,2,1,0,0,0,1,0,1,0,2,7,583.6666667,2,0,0,1,3,10,731.75,0,0,0,1,0,0,0,1
"FT2860","Red ","FALSE","Lightweight",3,"Yancy Medeiros",1070,"Orthodox",26,"Damon Jackson",1321,"Switch",26,"2014-08-30","Jason Herzog","r55",180.34,177.8,180.34,190.5,145,155,"record2860","FT2860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,0,0,0,3,3,172.3333333,0,0,0,0,0,0,0,0
"FT2858","Red ","FALSE","Women's Bantamweight",3,"Bethe Correia",1152,"Orthodox",31,"Shayna Baszler",1320,"Orthodox",34,"2014-08-30","John McCarthy","r2",170.18,165.1,170.18,162.56,135,135,"record2858","FT2858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,2,0,6,900,0,0,1,1,0,0,0,2
"FT2862","Blue","FALSE","Heavyweight",3,"Ruan Potts",1232,"Orthodox",36,"Anthony Hamilton",1266,"Orthodox",34,"2014-08-30","Steven Davis","r116",195.58,187.96,193.04,190.5,260,247,"record2862","FT2862",1,0,0,0,1,0,0,0,0,0,0,0,0,1,138,1,0,0,0,1,1,140,0,0,0,0,0,0,0,0
"FT2863","Red ","FALSE","Lightweight",3,"Chris Wade",1318,"Orthodox",26,"Cain Carrizosa",1322,"Orthodox",28,"2014-08-30","Jason Herzog","r55",172.72,177.8,187.96,177.8,155,155,"record2863","FT2863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT2867","Red ","FALSE","Lightweight",3,"Joe Lauzon",425,"Orthodox",30,"Michael Chiesa",945,"Southpaw",26,"2014-09-05","Herb Dean","r18",185.42,177.8,190.5,180.34,170,155,"record2867","FT2867",0,2,0,2,1,1,0,0,1,0,3,0,4,10,503.2,0,1,0,3,6,31,451.875,0,0,0,1,2,7,0,10
"FT2866","Red ","FALSE","Heavyweight",3,"Matt Mitrione",684,"Switch",36,"Derrick Lewis",1223,"Orthodox",29,"2014-09-05","Mario Yamasaki","r7",190.5,190.5,200.66,200.66,260,265,"record2866","FT2866",0,2,0,2,0,0,0,0,0,2,0,0,2,2,236.5,0,1,0,5,3,17,416.3,0,0,0,1,6,0,0,7
"FT2870","Red ","FALSE","Middleweight",3,"Rafael Natal",739,"Orthodox",31,"Chris Camozzi",722,"Orthodox",27,"2014-09-05","Keith Peterson","r48",187.96,182.88,193.04,193.04,185,185,"record2870","FT2870",3,0,0,4,5,0,0,2,2,0,1,1,6,29,726.4545455,2,0,0,3,5,27,790.5,0,0,0,4,0,1,0,5
