fight_id,winner,title_bout,weight_class,no_of_rounds,r_fighter,r_fighter_id,r_fighter_stance,b_fighter,b_fighter_id,b_fighter_stance,date,referee,referee_id,b_fighter_height,r_fighter_height,b_fighter_reach,r_fighter_reach,b_fighter_weight,r_fighter_weight
FT1626,Red ,FALSE,Heavyweight,3,Cheick Kongo,406,Orthodox,Pat Barry,615,Orthodox,6/26/2011,Dan Miragliotta,r25,180.34,193.04,187.96,208.28,235,240
FT1632,Red ,FALSE,Lightweight,3,Joe Lauzon,425,Orthodox,Curt Warburton,747,Orthodox,6/26/2011,Chip Snider,r76,182.88,177.8,185.42,180.34,155,155
FT1630,Red ,FALSE,Featherweight,3,Tyson Griffin,428,Orthodox,Manvel Gamburyan,495,Orthodox,6/26/2011,Chip Snider,r76,165.1,167.64,170.18,172.72,135,145
FT1628,Red ,FALSE,Welterweight,3,Matt Brown,562,Orthodox,John Howard,623,Orthodox,6/26/2011,Dan Miragliotta,r25,170.18,182.88,180.34,190.5,170,170
FT1634,Draw,FALSE,Lightweight,3,Nik Lentz,670,Orthodox,Charles Oliveira,733,Orthodox,6/26/2011,Chip Snider,r76,177.8,172.72,187.96,172.72,155,155
FT1633,Blue,FALSE,Welterweight,3,Daniel Roberts,707,Southpaw,Rich Attonito,724,Orthodox,6/26/2011,Keith Peterson,r48,177.8,177.8,182.88,187.96,170,170
FT1627,Red ,FALSE,Welterweight,3,Charlie Brenneman,710,Orthodox,Rick Story,649,Southpaw,6/26/2011,Mark Matheny,r23,175.26,177.8,180.34,182.88,170,155
FT1629,Blue,FALSE,Heavyweight,3,Christian Morecraft,735,Orthodox,Matt Mitrione,684,Switch,6/26/2011,Mark Matheny,r23,190.5,198.12,200.66,205.74,265,260
FT1636,Red ,FALSE,Lightweight,3,Michael Johnson,766,Southpaw,Edward Faaloloto,842,NULL,6/26/2011,Mark Matheny,r23,NULL,177.8,177.8,185.42,155,145
FT1635,Red ,FALSE,Featherweight,3,Ricardo Lamas,840,Orthodox,Matt Grice,477,Orthodox,6/26/2011,Keith Peterson,r48,172.72,172.72,177.8,180.34,145,145
FT1640,Red ,FALSE,Light Heavyweight,3,Tito Ortiz,97,Orthodox,Ryan Bader,600,Orthodox,7/2/2011,Mario Yamasaki,r7,187.96,190.5,187.96,187.96,205,205
FT1638,Blue,FALSE,Middleweight,3,Wanderlei Silva,144,Orthodox,Chris Leben,317,Southpaw,7/2/2011,Josh Rosenthal,r27,180.34,180.34,187.96,187.96,185,205
FT1642,Red ,FALSE,Lightweight,3,Melvin Guillard,356,Orthodox,Shane Roller,800,Orthodox,7/2/2011,Josh Rosenthal,r27,177.8,175.26,182.88,172.72,155,155
FT1639,Red ,FALSE,Lightweight,3,Dennis Siver,478,Orthodox,Matt Wiman,386,Orthodox,7/2/2011,Yves Lavigne,r20,177.8,167.64,172.72,177.8,155,145
FT1643,Blue,FALSE,Lightweight,3,George Sotiropoulos,521,Orthodox,Rafael Dos Anjos,595,Southpaw,7/2/2011,Yves Lavigne,r20,172.72,177.8,177.8,180.34,170,155
FT1641,Red ,FALSE,Welterweight,3,Carlos Condit,639,Orthodox,Dong Hyun Kim,556,Southpaw,7/2/2011,Steve Mazzagatti,r17,187.96,187.96,193.04,190.5,170,170
FT1645,Blue,FALSE,Middleweight,3,Brad Tavares,720,Orthodox,Aaron Simpson,638,Orthodox,7/2/2011,Josh Rosenthal,r27,182.88,185.42,185.42,187.96,170,185
FT1644,Red ,FALSE,Bantamweight,3,Brian Bowles,795,Orthodox,Takeya Mizugaki,796,Orthodox,7/2/2011,Mario Yamasaki,r7,170.18,170.18,172.72,177.8,135,135
FT1646,Red ,FALSE,Lightweight,3,Anthony Njokuani,808,Orthodox,Andre Winner,654,Orthodox,7/2/2011,Yves Lavigne,r20,180.34,185.42,185.42,190.5,155,155
FT1637,Red ,TRUE ,Bantamweight,5,Dominick Cruz,843,Orthodox,Urijah Faber,802,Orthodox,7/2/2011,Steve Mazzagatti,r17,167.64,172.72,170.18,172.72,135,135
FT1647,Red ,FALSE,Bantamweight,3,Jeff Hougland,844,Orthodox,Donny Walker,845,NULL,7/2/2011,Mario Yamasaki,r7,175.26,170.18,NULL,172.72,135,135
FT1649,Red ,FALSE,Middleweight,3,Vitor Belfort,86,Southpaw,Yoshihiro Akiyama,658,Orthodox,8/6/2011,Mario Yamasaki,r7,177.8,182.88,185.42,187.96,170,185
FT1650,Blue,FALSE,Welterweight,3,Dennis Hallman,218,Orthodox,Brian Ebersole,789,Southpaw,8/6/2011,Kevin Mulhall,r26,182.88,175.26,185.42,182.88,170,155
FT1651,Blue,FALSE,Middleweight,3,Jorge Rivera,281,Orthodox,Costas Philippou,804,Orthodox,8/6/2011,Mario Yamasaki,r7,180.34,185.42,185.42,185.42,185,185
FT1657,Red ,FALSE,Featherweight,3,Mike Brown,298,Orthodox,Nam Phan,760,Orthodox,8/6/2011,Keith Peterson,r48,167.64,167.64,177.8,177.8,135,145
FT1655,Red ,FALSE,Bantamweight,3,Ivan Menjivar,300,Orthodox,Nick Pace,770,Orthodox,8/6/2011,Keith Peterson,r48,170.18,167.64,172.72,162.56,135,145
FT1648,Red ,FALSE,Light Heavyweight,3,Rashad Evans,353,Orthodox,Tito Ortiz,97,Orthodox,8/6/2011,Dan Miragliotta,r25,190.5,182.88,187.96,190.5,205,205
FT1653,Blue,FALSE,Light Heavyweight,3,Matt Hamill,392,Orthodox,Alexander Gustafsson,677,Orthodox,8/6/2011,Dan Miragliotta,r25,195.58,185.42,200.66,193.04,205,205
FT1656,Red ,FALSE,Welterweight,3,Johny Hendricks,659,Southpaw,Mike Pierce,665,Orthodox,8/6/2011,Mario Yamasaki,r7,172.72,175.26,177.8,175.26,170,185
FT1652,Red ,FALSE,Welterweight,3,Rory MacDonald,697,Orthodox,Mike Pyle,647,Orthodox,8/6/2011,Kevin Mulhall,r26,182.88,182.88,187.96,193.04,170,170
FT1658,Red ,FALSE,Middleweight,3,Rafael Natal,739,Orthodox,Paul Bradley,846,Orthodox,8/6/2011,Kevin Mulhall,r26,175.26,182.88,NULL,193.04,170,185
FT1654,Red ,FALSE,Featherweight,3,Chad Mendes,784,Orthodox,Rani Yahya,779,Orthodox,8/6/2011,Keith Peterson,r48,167.64,167.64,170.18,167.64,135,145
FT1665,Red ,FALSE,Middleweight,3,Ed Herman,395,Orthodox,Kyle Noke,727,Southpaw,8/14/2011,Mario Yamasaki,r7,185.42,185.42,193.04,195.58,170,205
FT1668,Red ,FALSE,Lightweight,3,Cole Miller,493,Orthodox,TJ O'Brien,758,Orthodox,8/14/2011,Josh Rosenthal,r27,187.96,185.42,NULL,187.96,155,145
FT1662,Blue,FALSE,Welterweight,3,Amir Sadollah,560,Orthodox,Duane Ludwig,270,Orthodox,8/14/2011,Rob Hinds,r68,177.8,177.8,177.8,187.96,170,170
FT1663,Blue,FALSE,Middleweight,3,CB Dollaway,564,Orthodox,Jared Hamman,678,Orthodox,8/14/2011,Herb Dean,r18,190.5,187.96,190.5,193.04,185,185
FT1659,Blue,FALSE,Welterweight,3,Dan Hardy,588,Orthodox,Chris Lytle,216,Orthodox,8/14/2011,Herb Dean,r18,180.34,182.88,172.72,187.96,170,170
FT1660,Blue,FALSE,Lightweight,3,Jim Miller,589,Southpaw,Benson Henderson,817,Southpaw,8/14/2011,Josh Rosenthal,r27,175.26,172.72,177.8,180.34,170,155
FT1669,Red ,FALSE,Lightweight,3,Jacob Volkmann,680,Southpaw,Danny Castillo,799,Orthodox,8/14/2011,Mario Yamasaki,r7,175.26,175.26,180.34,180.34,155,155
FT1661,Red ,FALSE,Lightweight,3,Donald Cerrone,783,Orthodox,Charles Oliveira,733,Orthodox,8/14/2011,Mario Yamasaki,r7,177.8,185.42,187.96,185.42,155,155
FT1664,Red ,FALSE,Bantamweight,3,Joseph Benavidez,803,Southpaw,Eddie Wineland,806,Orthodox,8/14/2011,Josh Rosenthal,r27,170.18,162.56,175.26,165.1,135,125
FT1670,Red ,FALSE,Bantamweight,3,Edwin Figueroa,814,Orthodox,Jason Reinhardt,518,Orthodox,8/14/2011,Rob Hinds,r68,167.64,170.18,NULL,175.26,135,135
FT1666,Red ,FALSE,Light Heavyweight,3,Ronny Markes,847,Orthodox,Karlos Vemola,732,Orthodox,8/14/2011,Rob Hinds,r68,182.88,185.42,190.5,190.5,185,185
FT1667,Red ,FALSE,Featherweight,3,Jimy Hettes,848,Southpaw,Alex Caceres,811,Southpaw,8/14/2011,Herb Dean,r18,177.8,175.26,185.42,180.34,145,145
FT1671,Red ,TRUE ,Middleweight,5,Anderson Silva,402,Southpaw,Yushin Okami,420,Southpaw,8/27/2011,Herb Dean,r18,187.96,187.96,190.5,195.58,170,185
FT1676,Red ,FALSE,Lightweight,3,Thiago Tavares,469,Orthodox,Spencer Fisher,340,Southpaw,8/27/2011,Marc Goddard,r37,170.18,170.18,177.8,172.72,155,145
FT1674,Red ,FALSE,Heavyweight,3,Minotauro Nogueira,503,Orthodox,Brendan Schaub,687,Orthodox,8/27/2011,Herb Dean,r18,193.04,190.5,198.12,195.58,245,240
FT1672,Red ,FALSE,Light Heavyweight,3,Mauricio Rua,511,Orthodox,Forrest Griffin,314,Orthodox,8/27/2011,Marc Goddard,r37,190.5,185.42,195.58,193.04,205,205
FT1675,Blue,FALSE,Light Heavyweight,3,Luiz Cane,536,Southpaw,Stanislav Nedkov,851,Orthodox,8/27/2011,Mario Yamasaki,r7,180.34,187.96,180.34,195.58,205,185
FT1677,Red ,FALSE,Middleweight,3,Rousimar Palhares,554,Orthodox,Dan Miller,586,Orthodox,8/27/2011,Herb Dean,r18,185.42,172.72,187.96,180.34,185,170
FT1678,Red ,FALSE,Welterweight,3,Paulo Thiago,630,Orthodox,David Mitchell,740,Orthodox,8/27/2011,Mario Yamasaki,r7,182.88,180.34,193.04,185.42,170,170
FT1673,Blue,FALSE,Lightweight,3,Ross Pearson,651,Orthodox,Edson Barboza,757,Orthodox,8/27/2011,Mario Yamasaki,r7,180.34,172.72,190.5,175.26,155,155
FT1679,Red ,FALSE,Bantamweight,3,Raphael Assuncao,809,Orthodox,Johnny Eduardo,852,Orthodox,8/27/2011,Marc Goddard,r37,170.18,165.1,180.34,167.64,135,135
FT1682,Red ,FALSE,Bantamweight,3,Yves Jabouin,816,Orthodox,Ian Loveland,762,Orthodox,8/27/2011,Marc Goddard,r37,172.72,170.18,NULL,172.72,145,135
FT1680,Red ,FALSE,Welterweight,3,Erick Silva,849,Orthodox,Luis Ramos,853,Orthodox,8/27/2011,Herb Dean,r18,172.72,182.88,NULL,187.96,170,170
FT1681,Red ,FALSE,Featherweight,3,Iuri Alcantara,850,Southpaw,Felipe Arantes,854,Orthodox,8/27/2011,Mario Yamasaki,r7,172.72,175.26,185.42,180.34,135,135
FT1686,Red ,FALSE,Middleweight,3,Alan Belcher,424,Orthodox,Jason MacDonald,433,Orthodox,9/17/2011,Dan Miragliotta,r25,190.5,187.96,203.2,185.42,185,185
FT1689,Blue,FALSE,Welterweight,3,Matthew Riddle,561,Southpaw,Lance Benoist,856,Southpaw,9/17/2011,Dan Miragliotta,r25,180.34,185.42,185.42,187.96,170,170
FT1688,Red ,FALSE,Lightweight,3,Evan Dunham,631,Southpaw,Shamar Bailey,830,NULL,9/17/2011,Kevin Mulhall,r26,175.26,177.8,190.5,177.8,155,155
FT1684,Red ,FALSE,Middleweight,3,Court McGee,718,Orthodox,Dongi Yang,750,Southpaw,9/17/2011,Yves Lavigne,r20,177.8,180.34,180.34,190.5,185,170
FT1692,Red ,FALSE,Welterweight,3,TJ Waldburger,738,Orthodox,Mike Stumpf,857,NULL,9/17/2011,Dan Miragliotta,r25,177.8,180.34,180.34,190.5,170,170
FT1683,Blue,FALSE,Welterweight,3,Jake Shields,749,Orthodox,Jake Ellenberger,666,Orthodox,9/17/2011,Kevin Mulhall,r26,175.26,182.88,180.34,182.88,170,170
FT1685,Blue,FALSE,Featherweight,3,Jonathan Brookins,759,Southpaw,Erik Koch,805,Southpaw,9/17/2011,Myron Gaudet,r77,177.8,182.88,180.34,185.42,155,145
FT1687,Blue,FALSE,Lightweight,3,Cody McKenzie,761,Switch,Vagner Rocha,835,Orthodox,9/17/2011,Yves Lavigne,r20,177.8,182.88,185.42,182.88,155,155
FT1691,Blue,FALSE,Welterweight,3,Clay Harvison,825,NULL,Seth Baczynski,726,Orthodox,9/17/2011,Yves Lavigne,r20,190.5,185.42,187.96,187.96,170,170
FT1694,Red ,FALSE,Welterweight,3,Justin Edwards,831,Orthodox,Jorge Lopez,858,Orthodox,9/17/2011,Kevin Mulhall,r26,177.8,177.8,NULL,177.8,170,155
FT1690,Red ,FALSE,Bantamweight,3,Ken Stone,832,NULL,Donny Walker,845,NULL,9/17/2011,Myron Gaudet,r77,175.26,172.72,NULL,180.34,135,135
FT1693,Red ,FALSE,Featherweight,3,Robert Peralta,855,Orthodox,Mike Lullo,755,Orthodox,9/17/2011,Myron Gaudet,r77,172.72,172.72,NULL,180.34,145,145
FT1696,Blue,FALSE,Welterweight,3,Matt Hughes,170,Switch,Josh Koscheck,318,Orthodox,9/24/2011,Mario Yamasaki,r7,177.8,175.26,185.42,185.42,170,170
FT1702,Red ,FALSE,Featherweight,3,Junior Assuncao,442,Orthodox,Eddie Yagin,859,Orthodox,9/24/2011,Josh Rosenthal,r27,170.18,175.26,NULL,182.88,145,145
FT1699,Red ,FALSE,Lightweight,3,Nate Diaz,492,Southpaw,Takanori Gomi,711,Southpaw,9/24/2011,Mario Yamasaki,r7,170.18,182.88,177.8,193.04,155,170
FT1695,Red ,TRUE ,Light Heavyweight,5,Jon Jones,578,Orthodox,Rampage Jackson,460,Orthodox,9/24/2011,Josh Rosenthal,r27,185.42,193.04,185.42,213.36,205,205
FT1697,Blue,FALSE,Heavyweight,3,Ben Rothwell,675,Orthodox,Mark Hunt,741,Orthodox,9/24/2011,Adam Martinez,r29,177.8,193.04,182.88,198.12,265,265
FT1704,Red ,FALSE,Light Heavyweight,3,James Te Huna,705,Orthodox,Ricardo Romero,730,Orthodox,9/24/2011,Tim Mills,r30,182.88,187.96,193.04,190.5,205,185
FT1698,Red ,FALSE,Heavyweight,3,Travis Browne,729,Orthodox,Rob Broughton,744,NULL,9/24/2011,Josh Rosenthal,r27,187.96,198.12,187.96,200.66,265,255
FT1701,Blue,FALSE,Middleweight,3,Nick Ring,790,Southpaw,Tim Boetsch,542,Orthodox,9/24/2011,Mario Yamasaki,r7,182.88,182.88,187.96,187.96,185,185
FT1703,Red ,FALSE,Bantamweight,3,Takeya Mizugaki,796,Orthodox,Cole Escovedo,819,Orthodox,9/24/2011,Adam Martinez,r29,170.18,170.18,182.88,172.72,135,135
FT1700,Red ,FALSE,Lightweight,3,Tony Ferguson,827,Orthodox,Aaron Riley,252,Southpaw,9/24/2011,Tom Johnson,r61,172.72,180.34,175.26,193.04,155,155
FT1709,Red ,FALSE,Lightweight,3,Yves Edwards,238,Southpaw,Rafaello Oliveira,672,Orthodox,10/1/2011,Mario Yamasaki,r7,172.72,175.26,180.34,185.42,155,155
FT1713,Red ,FALSE,Welterweight,3,Josh Neer,336,Orthodox,Keith Wisniewski,368,Orthodox,10/1/2011,Dan Miragliotta,r25,182.88,180.34,190.5,182.88,170,170
FT1708,Red ,FALSE,Lightweight,3,Matt Wiman,386,Orthodox,Mac Danzig,519,Orthodox,10/1/2011,Fernando Yamasaki,r78,172.72,177.8,177.8,172.72,155,155
FT1707,Red ,FALSE,Welterweight,3,Anthony Johnson,484,Orthodox,Charlie Brenneman,710,Orthodox,10/1/2011,Mario Yamasaki,r7,177.8,187.96,182.88,198.12,155,205
FT1706,Blue,FALSE,Heavyweight,3,Pat Barry,615,Orthodox,Stefan Struve,634,Orthodox,10/1/2011,Dan Miragliotta,r25,210.82,180.34,213.36,187.96,265,235
FT1710,Blue,FALSE,Lightweight,3,Michael Johnson,766,Southpaw,Paul Sass,745,Orthodox,10/1/2011,Dan Miragliotta,r25,182.88,177.8,185.42,185.42,155,145
FT1712,Blue,FALSE,Lightweight,3,Shane Roller,800,Orthodox,TJ Grant,643,Orthodox,10/1/2011,Fernando Yamasaki,r78,177.8,177.8,182.88,182.88,155,155
FT1705,Red ,TRUE ,Bantamweight,5,Dominick Cruz,843,Orthodox,Demetrious Johnson,787,Orthodox,10/1/2011,Kevin Mulhall,r26,160.02,172.72,167.64,172.72,125,135
FT1711,Red ,FALSE,Bantamweight,3,Mike Easton,860,Southpaw,Byron Bloodworth,862,Orthodox,10/1/2011,Kevin Mulhall,r26,172.72,167.64,175.26,177.8,135,135
FT1714,Red ,FALSE,Bantamweight,3,Walel Watson,861,Orthodox,Joseph Sandoval,863,Southpaw,10/1/2011,Mario Yamasaki,r7,170.18,180.34,NULL,175.26,135,135
FT1717,Red ,FALSE,Middleweight,3,Chael Sonnen,350,Southpaw,Brian Stann,644,Orthodox,10/8/2011,Kerry Hatley,r24,185.42,185.42,187.96,187.96,205,205
FT1719,Blue,FALSE,Lightweight,3,Melvin Guillard,356,Orthodox,Joe Lauzon,425,Orthodox,10/8/2011,Kerry Hatley,r24,177.8,175.26,180.34,172.72,155,155
FT1715,Red ,TRUE ,Lightweight,5,Frankie Edgar,461,Orthodox,Gray Maynard,494,Orthodox,10/8/2011,Josh Rosenthal,r27,175.26,167.64,177.8,172.72,155,145
FT1718,Blue,FALSE,Featherweight,3,Leonard Garcia,472,Orthodox,Nam Phan,760,Orthodox,10/8/2011,Jacob Montalvo,r79,167.64,177.8,177.8,175.26,135,145
FT1720,Red ,FALSE,Middleweight,3,Demian Maia,515,Southpaw,Jorge Santiago,403,Orthodox,10/8/2011,Jacob Montalvo,r79,185.42,185.42,187.96,182.88,170,170
FT1725,Blue,FALSE,Middleweight,3,Steve Cantwell,596,Orthodox,Mike Massenzio,585,Southpaw,10/8/2011,Kerry Hatley,r24,187.96,187.96,185.42,190.5,185,185
FT1724,Red ,FALSE,Middleweight,3,Aaron Simpson,638,Orthodox,Eric Schafer,418,Orthodox,10/8/2011,Jacob Montalvo,r79,190.5,182.88,190.5,185.42,185,170
FT1722,Blue,FALSE,Heavyweight,3,Joey Beltran,702,Orthodox,Stipe Miocic,864,Orthodox,10/8/2011,Josh Rosenthal,r27,193.04,185.42,203.2,190.5,240,185
FT1723,Blue,FALSE,Featherweight,3,Tiequan Zhang,792,Orthodox,Darren Elkins,706,Orthodox,10/8/2011,Dan Miragliotta,r25,177.8,172.72,180.34,177.8,145,155
FT1716,Red ,TRUE ,Featherweight,5,Jose Aldo,815,Orthodox,Kenny Florian,323,Southpaw,10/8/2011,Dan Miragliotta,r25,177.8,170.18,187.96,177.8,145,145
FT1721,Red ,FALSE,Lightweight,3,Anthony Pettis,828,Orthodox,Jeremy Stephens,482,Orthodox,10/8/2011,Kerry Hatley,r24,172.72,177.8,180.34,182.88,145,170
FT1726,Blue,FALSE,Welterweight,3,BJ Penn,227,Orthodox,Nick Diaz,284,Southpaw,10/29/2011,Josh Rosenthal,r27,185.42,175.26,193.04,177.8,185,155
FT1733,Red ,FALSE,Light Heavyweight,3,Brandon Vera,339,Orthodox,Eliot Marshall,603,Orthodox,10/29/2011,Kim Winslow,r47,187.96,190.5,195.58,193.04,205,230
FT1727,Red ,FALSE,Heavyweight,3,Cheick Kongo,406,Orthodox,Matt Mitrione,684,Switch,10/29/2011,Herb Dean,r18,190.5,193.04,200.66,208.28,265,240
FT1732,Blue,FALSE,Featherweight,3,Tyson Griffin,428,Orthodox,Bart Palaszewski,867,Orthodox,10/29/2011,Steve Mazzagatti,r17,175.26,167.64,177.8,172.72,145,145
FT1728,Blue,FALSE,Heavyweight,3,Mirko Cro Cop,459,Southpaw,Roy Nelson,682,Orthodox,10/29/2011,Steve Mazzagatti,r17,182.88,187.96,182.88,185.42,263,230
FT1731,Blue,FALSE,Lightweight,3,Dennis Siver,478,Orthodox,Donald Cerrone,783,Orthodox,10/29/2011,Herb Dean,r18,185.42,167.64,185.42,177.8,155,145
FT1735,Blue,FALSE,Middleweight,3,Chris Camozzi,722,Orthodox,Francis Carmont,868,Orthodox,10/29/2011,Herb Dean,r18,190.5,187.96,198.12,193.04,205,185
FT1734,Red ,FALSE,Lightweight,3,Ramsey Nijem,821,Orthodox,Danny Downes,823,Orthodox,10/29/2011,Josh Rosenthal,r27,182.88,180.34,182.88,190.5,155,155
FT1729,Red ,FALSE,Bantamweight,3,Scott Jorgensen,826,Orthodox,Jeff Curran,294,Orthodox,10/29/2011,Kim Winslow,r47,167.64,165.1,175.26,167.64,135,135
FT1730,Red ,FALSE,Featherweight,3,Hatsu Hioki,865,Orthodox,George Roop,613,Orthodox,10/29/2011,Josh Rosenthal,r27,185.42,180.34,182.88,177.8,135,145
FT1736,Blue,FALSE,Middleweight,3,Dustin Jacoby,866,Orthodox,Clifford Starks,869,Orthodox,10/29/2011,Steve Mazzagatti,r17,182.88,193.04,195.58,198.12,185,185
FT1737,Blue,FALSE,Middleweight,5,Chris Leben,317,Southpaw,Mark Munoz,636,Orthodox,11/5/2011,Marc Goddard,r37,182.88,180.34,182.88,187.96,185,185
FT1739,Red ,FALSE,Welterweight,3,Thiago Alves,344,Orthodox,Papy Abedi,872,Southpaw,11/5/2011,Dan Miragliotta,r25,180.34,175.26,187.96,177.8,185,170
FT1741,Red ,FALSE,Lightweight,3,Terry Etim,473,Orthodox,Edward Faaloloto,842,NULL,11/5/2011,Leon Roberts,r38,NULL,185.42,177.8,185.42,155,155
FT1744,Red ,FALSE,Featherweight,3,Michihiro Omigawa,514,Orthodox,Jason Young,838,Orthodox,11/5/2011,Leon Roberts,r38,175.26,167.64,185.42,172.72,145,145
FT1740,Blue,FALSE,Light Heavyweight,3,Cyrille Diabate,716,Southpaw,Anthony Perosh,408,Orthodox,11/5/2011,Marc Goddard,r37,190.5,198.12,190.5,205.74,205,205
FT1743,Blue,FALSE,Heavyweight,3,Rob Broughton,744,NULL,Philip De Fries,873,Orthodox,11/5/2011,Dan Miragliotta,r25,195.58,187.96,208.28,187.96,250,265
FT1746,Red ,FALSE,Bantamweight,3,Chris Cariaso,781,Southpaw,Vaughan Lee,875,Orthodox,11/5/2011,Dan Miragliotta,r25,167.64,160.02,167.64,160.02,125,125
FT1745,Blue,FALSE,Welterweight,3,Chris Cope,829,Orthodox,Che Mills,874,Orthodox,11/5/2011,Marc Goddard,r37,185.42,182.88,193.04,182.88,170,170
FT1738,Blue,FALSE,Bantamweight,3,Brad Pickett,870,Orthodox,Renan Barao,820,Orthodox,11/5/2011,Leon Roberts,r38,167.64,167.64,177.8,172.72,135,135
FT1742,Red ,FALSE,Welterweight,3,John Maguire,871,Southpaw,Justin Edwards,831,Orthodox,11/5/2011,Leon Roberts,r38,177.8,175.26,177.8,175.26,155,155
FT1748,Blue,FALSE,Lightweight,3,Clay Guida,438,Orthodox,Benson Henderson,817,Southpaw,11/12/2011,Herb Dean,r18,175.26,170.18,177.8,177.8,170,155
FT1747,Blue,TRUE ,Heavyweight,5,Cain Velasquez,551,Orthodox,Junior Dos Santos,592,Orthodox,11/12/2011,John McCarthy,r2,193.04,185.42,195.58,195.58,238,240
FT1751,Red ,FALSE,Welterweight,3,DaMarques Johnson,653,Orthodox,Clay Harvison,825,NULL,11/12/2011,Herb Dean,r18,185.42,185.42,187.96,190.5,170,170
FT1755,Red ,FALSE,Welterweight,3,Mike Pierce,665,Orthodox,Paul Bradley,846,Orthodox,11/12/2011,Larry Landless,r10,175.26,172.72,NULL,177.8,170,170
FT1749,Red ,FALSE,Featherweight,3,Dustin Poirier,775,Southpaw,Pablo Garza,771,Orthodox,11/12/2011,Larry Landless,r10,185.42,175.26,185.42,182.88,145,155
FT1752,Blue,FALSE,Bantamweight,3,Norifumi Yamamoto,785,Southpaw,Darren Uyenoyama,877,Orthodox,11/12/2011,Larry Landless,r10,167.64,162.56,162.56,167.64,125,135
FT1754,Red ,FALSE,Bantamweight,3,Alex Caceres,811,Southpaw,Cole Escovedo,819,Orthodox,11/12/2011,Herb Dean,r18,170.18,177.8,182.88,185.42,135,145
FT1753,Draw,FALSE,Featherweight,3,Mackens Semerzier,813,Orthodox,Robert Peralta,855,Orthodox,11/12/2011,John McCarthy,r2,172.72,175.26,180.34,182.88,145,145
FT1756,Red ,FALSE,Light Heavyweight,3,Aaron Rosa,839,Orthodox,Matt Lucas,878,NULL,11/12/2011,John McCarthy,r2,185.42,193.04,NULL,198.12,205,205
FT1750,Blue,FALSE,Featherweight,3,Cub Swanson,876,Orthodox,Ricardo Lamas,840,Orthodox,11/12/2011,John McCarthy,r2,172.72,172.72,180.34,177.8,145,145
FT1758,Red ,FALSE,Middleweight,3,Wanderlei Silva,144,Orthodox,Cung Le,879,Southpaw,11/19/2011,Dan Stell,r80,175.26,180.34,175.26,187.96,185,205
FT1761,Red ,FALSE,Light Heavyweight,3,Stephan Bonnar,322,Orthodox,Kyle Kingsbury,612,Orthodox,11/19/2011,Dan Stell,r80,193.04,193.04,193.04,198.12,205,205
FT1765,Red ,FALSE,Lightweight,3,Gleison Tibau,447,Southpaw,Rafael Dos Anjos,595,Southpaw,11/19/2011,Jason McCoy,r81,172.72,177.8,177.8,180.34,170,155
FT1757,Blue,FALSE,Light Heavyweight,5,Mauricio Rua,511,Orthodox,Dan Henderson,131,Orthodox,11/19/2011,Josh Rosenthal,r27,180.34,185.42,187.96,193.04,185,205
FT1767,Blue,FALSE,Welterweight,3,Matt Brown,562,Orthodox,Seth Baczynski,726,Orthodox,11/19/2011,Dan Stell,r80,190.5,182.88,187.96,190.5,170,170
FT1762,Red ,FALSE,Light Heavyweight,3,Ryan Bader,600,Orthodox,Jason Brilz,584,Orthodox,11/19/2011,Jason McCoy,r81,180.34,187.96,180.34,187.96,205,205
FT1764,Blue,FALSE,Middleweight,3,Tom Lawlor,604,Southpaw,Chris Weidman,797,Orthodox,11/19/2011,Dan Stell,r80,187.96,182.88,198.12,187.96,185,205
FT1760,Blue,FALSE,Welterweight,3,Rick Story,649,Southpaw,Martin Kampmann,410,Orthodox,11/19/2011,Josh Rosenthal,r27,182.88,175.26,182.88,180.34,170,170
FT1766,Red ,FALSE,Bantamweight,3,Miguel Torres,782,Orthodox,Nick Pace,770,Orthodox,11/19/2011,Josh Rosenthal,r27,170.18,175.26,172.72,193.04,135,135
FT1768,Red ,FALSE,Lightweight,3,Danny Castillo,799,Orthodox,Shamar Bailey,830,NULL,11/19/2011,Jason McCoy,r81,175.26,175.26,190.5,180.34,155,155
FT1759,Red ,FALSE,Bantamweight,3,Urijah Faber,802,Orthodox,Brian Bowles,795,Orthodox,11/19/2011,Jason McCoy,r81,170.18,167.64,177.8,170.18,135,135
FT1763,Red ,FALSE,Bantamweight,3,Michael McDonald,812,Orthodox,Alex Soto,880,Southpaw,11/19/2011,Josh Rosenthal,r27,172.72,175.26,180.34,177.8,135,135
FT1769,Red ,FALSE,Middleweight,5,Michael Bisping,388,Orthodox,Jason Miller,330,Orthodox,12/3/2011,Steve Mazzagatti,r17,185.42,185.42,182.88,190.5,185,185
FT1772,Red ,FALSE,Lightweight,3,Tony Ferguson,827,Orthodox,Yves Edwards,238,Southpaw,12/3/2011,Chris Tognoni,r70,175.26,180.34,185.42,193.04,155,155
FT1770,Red ,TRUE ,Featherweight,3,Diego Brandao,881,Orthodox,Dennis Bermudez,889,Orthodox,12/3/2011,Josh Rosenthal,r27,167.64,170.18,167.64,172.72,155,145
FT1771,Blue,TRUE ,Bantamweight,3,TJ Dillashaw,882,Orthodox,John Dodson,890,Orthodox,12/3/2011,Herb Dean,r18,160.02,167.64,167.64,170.18,135,125
