"fight_id","winner","title_bout","weight_class","no_of_rounds","r_fighter","r_fighter_id","r_fighter_stance","b_fighter","b_fighter_id","b_fighter_stance","date","referee","referee_id","b_fighter_height","r_fighter_height","b_fighter_reach","r_fighter_reach","b_fighter_weight","r_fighter_weight","records_id","fight_id-2","b_current_lose_streak","b_current_win_streak","b_draw","b_longest_win_streak","b_losses","b_total_title_bouts","b_win_by_decision_majority","b_win_by_decision_split","b_win_by_decision_unanimous","b_win_by_ko_tko","b_win_by_submission","b_win_by_tko_doctor_stoppage","b_wins","b_total_rounds_fought","b_total_time_fought_seconds","r_current_lose_streak","r_current_win_streak","r_draw","r_longest_win_streak","r_losses","r_total_rounds_fought","r_total_time_fought_seconds","r_total_title_bouts","r_win_by_decision_majority","r_win_by_decision_split","r_win_by_decision_unanimous","r_win_by_ko_tko","r_win_by_submission","r_win_by_tko_doctor_stoppage","r_wins"
"FT261","Red ","FALSE","Welterweight",3,"Shonie Carter",186,"Southpaw","Matt Serra",229,"Orthodox","2001-05-04","Mario Yamasaki","r7",167.64,177.8,172.72,NULL,170,170,"record261","FT261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,2,600,0,0,0,1,0,0,0,1
"FT263","Red ","FALSE","Light Heavyweight",3,"Matt Lindland",217,"Southpaw","Ricardo Almeida",230,"Orthodox","2001-05-04","Mario Yamasaki","r7",182.88,182.88,187.96,187.96,170,185,"record263","FT263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,1,178,0,0,0,0,1,0,0,1
"FT262","Red ","FALSE","Heavyweight",3,"Semmy Schilt",226,"Orthodox","Pete Williams",130,"Orthodox","2001-05-04","John McCarthy","r2",190.5,208.28,NULL,NULL,235,265,"record262","FT262",1,0,0,2,2,1,0,0,0,1,2,0,3,11,732.4,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT264","Red ","FALSE","Lightweight",3,"BJ Penn",227,"Orthodox","Joey Gilbert",231,"Orthodox","2001-05-04","John McCarthy","r2",180.34,175.26,NULL,177.8,155,155,"record264","FT264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT265","Red ","FALSE","Welterweight",3,"Tony DeSouza",228,"Southpaw","Steve Berger",232,"Orthodox","2001-05-04","Mario Yamasaki","r7",180.34,182.88,NULL,177.8,170,170,"record265","FT265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT266","Red ","TRUE ","Light Heavyweight",5,"Tito Ortiz",97,"Orthodox","Elvis Sinosic",219,"Orthodox","2001-06-29","John McCarthy","r2",190.5,190.5,195.58,187.96,205,205,"record266","FT266",0,1,0,1,0,0,0,0,0,0,1,0,1,1,172,0,3,0,3,2,16,555.5,5,0,0,1,3,1,1,6
"FT269","Red ","FALSE","Welterweight",3,"Pat Miletich",124,"Orthodox","Shonie Carter",186,"Southpaw","2001-06-29","Mario Yamasaki","r7",177.8,177.8,NULL,NULL,170,170,"record269","FT269",0,2,0,2,0,0,0,0,1,1,0,0,2,5,745.5,1,0,0,7,1,18,743.375,7,0,2,1,0,3,1,7
"FT268","Red ","FALSE","Heavyweight",3,"Josh Barnett",209,"Orthodox","Semmy Schilt",226,"Orthodox","2001-06-29","John McCarthy","r2",208.28,190.5,NULL,198.12,265,250,"record268","FT268",0,1,0,1,0,0,0,0,0,1,0,0,1,2,388,1,0,0,1,1,4,567.5,0,0,0,0,1,0,0,1
"FT270","Red ","FALSE","Lightweight",3,"Caol Uno",222,"Southpaw","Fabiano Iha",162,"Orthodox","2001-06-29","Mario Yamasaki","r7",172.72,170.18,NULL,177.8,155,155,"record270","FT270",0,3,0,3,2,0,0,0,0,1,2,0,3,7,259,1,0,0,0,1,5,1500,1,0,0,0,0,0,0,0
"FT267","Red ","FALSE","Lightweight",3,"BJ Penn",227,"Orthodox","Din Thomas",235,"Orthodox","2001-06-29","John McCarthy","r2",175.26,175.26,NULL,177.8,155,155,"record267","FT267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,1,297,0,0,0,0,1,0,0,1
"FT273","Red ","FALSE","Lightweight",3,"Tony DeSouza",228,"Southpaw","Paul Rodriguez",236,"Orthodox","2001-06-29","Mario Yamasaki","r7",170.18,182.88,NULL,177.8,155,170,"record273","FT273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT271","Red ","FALSE","Light Heavyweight",3,"Vladimir Matyushenko",233,"Orthodox","Yuki Kondo",203,"Southpaw","2001-06-29","John McCarthy","r2",180.34,182.88,NULL,187.96,183,205,"record271","FT271",1,0,0,1,1,1,0,0,0,1,0,0,1,4,430,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT272","Red ","FALSE","Heavyweight",3,"Ricco Rodriguez",234,"Orthodox","Andrei Arlovski",210,"Orthodox","2001-06-29","Mason White","r9",190.5,193.04,195.58,NULL,240,265,"record272","FT272",0,1,0,1,0,0,0,0,0,0,1,0,1,1,55,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT274","Red ","TRUE ","Light Heavyweight",5,"Tito Ortiz",97,"Orthodox","Vladimir Matyushenko",233,"Orthodox","2001-09-28","John McCarthy","r2",182.88,190.5,187.96,187.96,205,205,"record274","FT274",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,4,0,4,2,17,517.3333333,6,0,0,1,4,1,1,7
"FT276","Red ","FALSE","Light Heavyweight",3,"Chuck Liddell",134,"Orthodox","Murilo Bustamante",192,"Orthodox","2001-09-28","John McCarthy","r2",187.96,187.96,NULL,193.04,183,205,"record276","FT276",0,1,0,1,0,0,0,0,0,0,1,0,1,2,331,0,3,0,3,1,7,530.2,0,0,0,2,1,0,1,4
"FT275","Red ","TRUE ","Lightweight",5,"Jens Pulver",172,"Southpaw","Dennis Hallman",218,"Orthodox","2001-09-28","Mario Yamasaki","r7",175.26,170.18,182.88,177.8,155,145,"record275","FT275",0,1,0,1,0,0,0,0,0,0,1,0,1,1,20,0,4,0,4,1,13,695.2,1,0,0,2,2,0,0,4
"FT278","Red ","TRUE ","Middleweight",5,"Dave Menne",183,"Orthodox","Gil Castillo",239,"Southpaw","2001-09-28","John McCarthy","r2",175.26,177.8,NULL,NULL,170,170,"record278","FT278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT277","Red ","FALSE","Welterweight",3,"Matt Serra",229,"Orthodox","Yves Edwards",238,"Southpaw","2001-09-28","Mario Yamasaki","r7",175.26,167.64,185.42,172.72,155,170,"record277","FT277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,3,891,0,0,0,0,0,0,0,0
"FT280","Red ","FALSE","Middleweight",3,"Ricardo Almeida",230,"Orthodox","Eugene Jackson",165,"Orthodox","2001-09-28","Mason White","r9",172.72,182.88,NULL,187.96,185,170,"record280","FT280",2,0,0,2,2,0,0,0,0,2,0,0,2,7,430.25,1,0,0,0,1,3,861,0,0,0,0,0,0,0,0
"FT281","Red ","FALSE","Lightweight",3,"Din Thomas",235,"Orthodox","Fabiano Iha",162,"Orthodox","2001-09-28","John McCarthy","r2",172.72,175.26,NULL,NULL,155,155,"record281","FT281",1,0,0,3,3,0,0,0,0,1,2,0,3,8,233.8333333,1,0,0,0,1,1,162,0,0,0,0,0,0,0,0
"FT279","Red ","FALSE","Welterweight",3,"Jutaro Nakao",237,"Southpaw","Tony DeSouza",228,"Southpaw","2001-09-28","Mason White","r9",182.88,175.26,177.8,NULL,170,170,"record279","FT279",0,2,0,2,0,0,0,0,1,0,1,0,2,4,482.5,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT282","Red ","TRUE ","Heavyweight",5,"Randy Couture",93,"Orthodox","Pedro Rizzo",141,"Orthodox","2001-11-02","John McCarthy","r2",185.42,185.42,NULL,190.5,241,205,"record282","FT282",1,0,0,4,2,2,0,1,0,5,0,0,6,20,748.5,0,6,0,6,0,14,726.3333333,4,1,0,1,3,1,0,6
"FT287","Red ","FALSE","Light Heavyweight",3,"Evan Tanner",146,"Orthodox","Homer Moore",241,"Orthodox","2001-11-02","Mario Yamasaki","r7",177.8,182.88,NULL,187.96,205,185,"record287","FT287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,3,1,4,246.25,1,0,0,0,2,1,0,3
"FT284","Red ","TRUE ","Welterweight",5,"Matt Hughes",170,"Switch","Carlos Newton",133,"Orthodox","2001-11-02","John McCarthy","r2",175.26,175.26,NULL,185.42,170,170,"record284","FT284",0,1,0,1,1,2,0,0,0,0,2,0,2,6,574,1,0,0,2,1,5,398,0,0,0,1,0,0,1,2
"FT286","Red ","FALSE","Heavyweight",3,"Josh Barnett",209,"Orthodox","Bobby Hoffman",205,"Orthodox","2001-11-02","John McCarthy","r2",187.96,190.5,NULL,198.12,245,250,"record286","FT286",2,0,0,0,2,0,0,0,0,0,0,0,0,4,553.5,0,1,0,1,1,5,465.3333333,0,0,0,0,1,1,0,2
"FT288","Red ","FALSE","Middleweight",3,"Matt Lindland",217,"Southpaw","Phil Baroni",220,"Orthodox","2001-11-02","John McCarthy","r2",175.26,182.88,182.88,187.96,170,185,"record288","FT288",0,1,0,1,0,0,0,0,1,0,0,0,1,2,600,0,2,0,2,0,4,519.5,0,0,0,0,1,0,0,2
"FT285","Red ","FALSE","Lightweight",3,"BJ Penn",227,"Orthodox","Caol Uno",222,"Southpaw","2001-11-02","Larry Landless","r10",170.18,175.26,177.8,177.8,155,155,"record285","FT285",0,1,0,1,1,1,0,0,0,1,0,0,1,6,804,0,2,0,2,0,2,229.5,0,0,0,0,2,0,0,2
"FT283","Red ","FALSE","Heavyweight",3,"Ricco Rodriguez",234,"Orthodox","Pete Williams",130,"Orthodox","2001-11-02","Mario Yamasaki","r7",190.5,193.04,NULL,NULL,235,265,"record283","FT283",2,0,0,2,3,1,0,0,0,1,2,0,3,13,675,0,1,0,1,0,3,683,0,0,0,0,1,0,0,1
"FT289","Red ","FALSE","Heavyweight",3,"Frank Mir",240,"Southpaw","Roberto Traven",242,"Orthodox","2001-11-02","Larry Landless","r10",190.5,190.5,NULL,200.66,227,264,"record289","FT289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT293","Red ","FALSE","Light Heavyweight",3,"Chuck Liddell",134,"Orthodox","Amar Suloev",244,"Orthodox","2002-01-11","Larry Landless","r10",175.26,187.96,NULL,193.04,183,205,"record293","FT293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,4,0,4,1,10,591.8333333,0,0,0,3,1,0,1,5
"FT295","Red ","FALSE","Light Heavyweight",3,"Kevin Randleman",151,"Orthodox","Renato Sobral",208,"Orthodox","2002-01-11","John McCarthy","r2",185.42,177.8,190.5,NULL,205,205,"record295","FT295",0,1,0,1,0,0,1,0,0,0,0,0,1,3,900,2,0,0,2,3,19,1015.166667,4,0,0,3,0,0,0,3
"FT297","Red ","FALSE","Middleweight",3,"Eugene Jackson",165,"Orthodox","Keith Rockel",245,"Orthodox","2002-01-11","Larry Landless","r10",182.88,172.72,NULL,NULL,185,185,"record297","FT297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,0,0,2,3,8,393.4,0,0,0,0,2,0,0,2
"FT290","Red ","TRUE ","Lightweight",5,"Jens Pulver",172,"Southpaw","BJ Penn",227,"Orthodox","2002-01-11","John McCarthy","r2",175.26,170.18,177.8,177.8,155,145,"record290","FT290",0,3,0,3,0,0,0,0,0,3,0,0,3,3,156.6666667,0,5,0,5,1,18,829.3333333,2,0,0,3,2,0,0,5
"FT292","Red ","TRUE ","Middleweight",5,"Murilo Bustamante",192,"Orthodox","Dave Menne",183,"Orthodox","2002-01-11","John McCarthy","r2",177.8,187.96,NULL,NULL,170,183,"record292","FT292",0,2,0,2,0,1,0,0,2,0,0,0,2,8,1200,1,0,0,1,1,5,615.5,0,0,0,0,0,1,0,1
"FT291","Red ","FALSE","Heavyweight",3,"Ricco Rodriguez",234,"Orthodox","Jeff Monson",204,"Orthodox","2002-01-11","Larry Landless","r10",175.26,193.04,187.96,NULL,247,265,"record291","FT291",1,0,0,1,1,0,0,0,1,0,0,0,1,5,750,0,2,0,2,0,5,612.5,0,0,0,0,2,0,0,2
"FT296","Red ","FALSE","Welterweight",3,"Gil Castillo",239,"Southpaw","Chris Brennan",127,"Orthodox","2002-01-11","Mason White","r9",172.72,175.26,NULL,NULL,170,170,"record296","FT296",1,0,0,0,1,1,0,0,0,0,0,0,0,1,542,1,0,0,0,1,5,1500,1,0,0,0,0,0,0,0
"FT294","Red ","FALSE","Middleweight",3,"Andrei Semenov",243,"Orthodox","Ricardo Almeida",230,"Orthodox","2002-01-11","Mason White","r9",182.88,182.88,187.96,NULL,170,185,"record294","FT294",0,1,0,1,1,0,0,0,0,0,1,0,1,4,553.5,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT299","Red ","FALSE","Heavyweight",3,"Pedro Rizzo",141,"Orthodox","Andrei Arlovski",210,"Orthodox","2002-03-22","Larry Landless","r10",190.5,185.42,195.58,NULL,240,241,"record299","FT299",1,0,0,1,1,0,0,0,0,0,1,0,1,4,369,2,0,0,4,3,23,754.4444444,3,0,1,0,5,0,0,6
"FT302","Red ","FALSE","Light Heavyweight",3,"Evan Tanner",146,"Orthodox","Elvis Sinosic",219,"Orthodox","2002-03-22","Mason White","r9",190.5,182.88,195.58,187.96,205,185,"record302","FT302",1,0,0,1,1,1,0,0,0,0,1,0,1,2,192,0,1,0,3,1,6,268,1,0,0,0,2,2,0,4
"FT300","Red ","TRUE ","Welterweight",5,"Matt Hughes",170,"Switch","Hayato Sakurai",246,"Orthodox","2002-03-22","John McCarthy","r2",170.18,175.26,NULL,185.42,168,170,"record300","FT300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,2,1,7,395.25,1,0,0,1,1,0,1,3
"FT298","Red ","TRUE ","Heavyweight",5,"Josh Barnett",209,"Orthodox","Randy Couture",93,"Orthodox","2002-03-22","John McCarthy","r2",185.42,190.5,190.5,198.12,205,250,"record298","FT298",0,7,0,7,0,5,1,0,1,4,1,0,7,17,737.1428571,0,2,0,2,1,7,490.25,0,0,0,0,2,1,0,3
"FT301","Red ","FALSE","Middleweight",3,"Matt Lindland",217,"Southpaw","Pat Miletich",124,"Orthodox","2002-03-22","Larry Landless","r10",177.8,182.88,NULL,187.96,170,185,"record301","FT301",0,1,0,7,1,7,0,2,1,1,3,1,8,20,712.1111111,0,3,0,3,0,7,646.3333333,0,1,0,0,1,0,0,3
"FT305","Red ","FALSE","Welterweight",3,"Sean Sherk",221,"Orthodox","Jutaro Nakao",237,"Southpaw","2002-03-22","Mason White","r9",175.26,167.64,NULL,170.18,170,155,"record305","FT305",0,1,0,1,0,0,0,0,0,1,0,0,1,2,315,0,1,0,1,0,2,587,0,0,0,0,0,1,0,1
"FT304","Red ","FALSE","Lightweight",3,"Matt Serra",229,"Orthodox","Kelly Dullanty",247,"Orthodox","2002-03-22","Larry Landless","r10",172.72,167.64,NULL,172.72,155,170,"record304","FT304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,1,6,895.5,0,1,0,0,0,0,0,1
"FT303","Red ","FALSE","Heavyweight",3,"Frank Mir",240,"Southpaw","Pete Williams",130,"Orthodox","2002-03-22","John McCarthy","r2",190.5,190.5,NULL,200.66,235,264,"record303","FT303",3,0,0,2,4,1,0,0,0,1,2,0,3,15,656,0,1,0,1,0,1,65,0,0,0,0,0,1,0,1
"FT306","Red ","TRUE ","Middleweight",5,"Murilo Bustamante",192,"Orthodox","Matt Lindland",217,"Southpaw","2002-05-10","John McCarthy","r2",182.88,187.96,187.96,NULL,185,183,"record306","FT306",0,4,0,4,0,0,1,0,0,2,0,0,4,8,532,0,1,0,1,1,7,525,1,0,0,0,1,1,0,2
"FT309","Red ","FALSE","Middleweight",3,"Phil Baroni",220,"Orthodox","Amar Suloev",244,"Orthodox","2002-05-10","John McCarthy","r2",175.26,175.26,NULL,182.88,183,170,"record309","FT309",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,1,1,5,750,0,0,0,1,0,0,0,1
"FT310","Red ","FALSE","Lightweight",3,"Caol Uno",222,"Southpaw","Yves Edwards",238,"Southpaw","2002-05-10","Larry Landless","r10",175.26,170.18,185.42,177.8,155,155,"record310","FT310",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,1,2,7,539.6666667,1,0,0,0,1,0,0,1
"FT308","Red ","FALSE","Lightweight",3,"BJ Penn",227,"Orthodox","Paul Creighton",251,"Southpaw","2002-05-10","Larry Landless","r10",167.64,175.26,NULL,177.8,155,155,"record308","FT308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,3,1,8,492.5,1,0,0,0,3,0,0,3
"FT307","Red ","FALSE","Heavyweight",3,"Ricco Rodriguez",234,"Orthodox","Tsuyoshi Kohsaka",123,"Orthodox","2002-05-10","John McCarthy","r2",180.34,193.04,NULL,NULL,225,265,"record307","FT307",1,0,0,2,2,0,0,0,2,1,0,0,3,11,786.4,0,3,0,3,0,8,668.3333333,0,0,0,0,3,0,0,3
"FT311","Red ","FALSE","Middleweight",3,"Ivan Salaverry",248,"Orthodox","Andrei Semenov",243,"Orthodox","2002-05-10","Mason White","r9",182.88,182.88,NULL,NULL,185,185,"record311","FT311",0,1,0,1,0,0,0,0,0,1,0,0,1,2,421,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT312","Draw","FALSE","Welterweight",3,"Benji Radach",249,"Orthodox","Steve Berger",232,"Orthodox","2002-05-10","John McCarthy","r2",180.34,177.8,NULL,NULL,170,185,"record312","FT312",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT313","Red ","FALSE","Welterweight",3,"Robbie Lawler",250,"Southpaw","Aaron Riley",252,"Southpaw","2002-05-10","John McCarthy","r2",172.72,180.34,175.26,187.96,155,170,"record313","FT313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT318","Red ","FALSE","Middleweight",3,"Tony Fryklund",108,"Orthodox","Rodrigo Ruas",256,"Orthodox","2002-06-22","Kipp Kollar","r11",177.8,182.88,NULL,NULL,185,185,"record318","FT318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,1,1,2,67.5,1,0,0,0,0,1,0,1
"FT314","Red ","FALSE","Light Heavyweight",3,"Chuck Liddell",134,"Orthodox","Vitor Belfort",86,"Southpaw","2002-06-22","John McCarthy","r2",182.88,187.96,187.96,193.04,185,205,"record314","FT314",0,2,0,3,1,1,0,0,0,4,1,0,5,6,159.1666667,0,5,0,5,1,13,635.8571429,0,0,0,4,1,0,1,6
"FT319","Red ","FALSE","Lightweight",3,"Yves Edwards",238,"Southpaw","Joao Pierini",257,"Switch","2002-06-22","Cecil Peoples","r12",185.42,175.26,NULL,185.42,155,155,"record319","FT319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,0,2,6,900,0,0,0,0,0,0,0,0
"FT315","Red ","FALSE","Welterweight",3,"Benji Radach",249,"Orthodox","Nick Serra",254,"Orthodox","2002-06-22","John McCarthy","r2",175.26,177.8,NULL,NULL,170,185,"record315","FT315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,1,27,0,0,0,0,0,0,0,0
"FT317","Red ","FALSE","Welterweight",3,"Robbie Lawler",250,"Southpaw","Steve Berger",232,"Orthodox","2002-06-22","John McCarthy","r2",180.34,180.34,NULL,187.96,170,170,"record317","FT317",2,0,0,0,2,0,0,0,0,0,0,0,0,4,463.5,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT316","Red ","FALSE","Welterweight",3,"Pete Spratt",253,"Orthodox","Zach Light",255,"Orthodox","2002-06-22","Kipp Kollar","r11",172.72,175.26,NULL,NULL,170,170,"record316","FT316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT326","Red ","FALSE","Light Heavyweight",3,"Evan Tanner",146,"Orthodox","Chris Haseman",263,"Orthodox","2002-07-13","Larry Landless","r10",180.34,182.88,NULL,187.96,205,185,"record326","FT326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,3,1,7,244.3333333,1,0,0,0,2,2,1,5
"FT320","Red ","TRUE ","Welterweight",5,"Matt Hughes",170,"Switch","Carlos Newton",133,"Orthodox","2002-07-13","John McCarthy","r2",175.26,175.26,NULL,185.42,170,170,"record320","FT320",1,0,0,1,2,3,0,0,0,0,2,0,2,8,527.25,0,2,0,2,1,11,532.4,2,0,0,1,2,0,1,4
"FT321","Red ","FALSE","Heavyweight",3,"Ian Freeman",190,"Orthodox","Frank Mir",240,"Southpaw","2002-07-13","John McCarthy","r2",190.5,180.34,200.66,NULL,264,225,"record321","FT321",0,2,0,2,0,0,0,0,0,0,2,0,2,2,55.5,0,1,0,1,1,4,544.5,0,0,0,1,0,0,0,1
"FT325","Red ","FALSE","Light Heavyweight",3,"Renato Sobral",208,"Orthodox","Elvis Sinosic",219,"Orthodox","2002-07-13","John McCarthy","r2",190.5,185.42,195.58,190.5,205,205,"record325","FT325",2,0,0,1,2,1,0,0,0,0,1,0,1,3,170,1,0,0,1,1,6,900,0,1,0,0,0,0,0,1
"FT322","Red ","FALSE","Middleweight",3,"Mark Weir",258,"Southpaw","Eugene Jackson",165,"Orthodox","2002-07-13","Larry Landless","r10",172.72,187.96,NULL,NULL,185,185,"record322","FT322",0,1,0,2,3,0,0,0,0,2,1,0,3,10,390.1666667,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT323","Red ","FALSE","Lightweight",3,"Genki Sudo",259,"Orthodox","Leigh Remedios",261,"Orthodox","2002-07-13","John McCarthy","r2",170.18,175.26,NULL,NULL,155,155,"record323","FT323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT324","Red ","FALSE","Light Heavyweight",3,"Phillip Miller",260,"Orthodox","James Zikic",262,"Orthodox","2002-07-13","Larry Landless","r10",187.96,180.34,NULL,NULL,205,185,"record324","FT324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT331","Red ","FALSE","Heavyweight",3,"Gan McGee",213,"Orthodox","Pedro Rizzo",141,"Orthodox","2002-09-27","John McCarthy","r2",185.42,208.28,NULL,NULL,241,265,"record331","FT331",0,1,0,4,3,3,0,1,0,6,0,0,7,26,749.5,1,0,0,0,1,2,574,0,0,0,0,0,0,0,0
"FT333","Red ","FALSE","Middleweight",3,"Matt Lindland",217,"Southpaw","Ivan Salaverry",248,"Orthodox","2002-09-27","Kipp Kollar","r11",182.88,182.88,NULL,187.96,185,185,"record333","FT333",0,1,0,1,0,0,0,0,0,1,0,0,1,3,747,1,0,0,4,1,11,564.2,1,1,0,0,2,0,0,4
"FT332","Red ","FALSE","Middleweight",3,"Phil Baroni",220,"Orthodox","Dave Menne",183,"Orthodox","2002-09-27","Larry Landless","r10",177.8,175.26,NULL,182.88,170,170,"record332","FT332",1,0,0,2,1,2,0,0,2,0,0,0,2,10,914.6666667,0,1,0,1,1,6,559.6666667,0,0,0,1,1,0,0,2
"FT334","Red ","FALSE","Welterweight",3,"Sean Sherk",221,"Orthodox","Benji Radach",249,"Orthodox","2002-09-27","Larry Landless","r10",177.8,167.64,NULL,170.18,185,155,"record334","FT334",0,1,0,1,1,0,0,0,1,0,0,0,1,4,463.5,0,2,0,2,0,5,743.5,0,0,0,1,0,1,0,2
"FT330","Red ","FALSE","Lightweight",3,"Caol Uno",222,"Southpaw","Din Thomas",235,"Orthodox","2002-09-27","Larry Landless","r10",175.26,170.18,NULL,177.8,155,155,"record330","FT330",0,1,0,1,1,0,0,0,1,0,0,0,1,4,531,0,1,0,1,2,10,629.75,1,0,0,1,1,0,0,2
"FT329","Red ","FALSE","Lightweight",3,"BJ Penn",227,"Orthodox","Matt Serra",229,"Orthodox","2002-09-27","John McCarthy","r2",167.64,175.26,172.72,177.8,170,155,"record329","FT329",0,2,0,2,1,0,1,0,0,0,1,0,2,7,656.3333333,0,1,0,3,1,10,494.6,1,0,0,0,4,0,0,4
"FT327","Red ","TRUE ","Heavyweight",5,"Ricco Rodriguez",234,"Orthodox","Randy Couture",93,"Orthodox","2002-09-27","John McCarthy","r2",185.42,193.04,190.5,NULL,205,265,"record327","FT327",1,0,0,7,1,6,1,0,1,4,1,0,7,19,716.875,0,4,0,4,0,10,627.5,0,0,0,0,4,0,0,4
"FT328","Red ","FALSE","Heavyweight",3,"Tim Sylvia",264,"Orthodox","Wesley Correira",265,"Orthodox","2002-09-27","Kipp Kollar","r11",190.5,203.2,NULL,203.2,260,265,"record328","FT328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT335","Red ","TRUE ","Light Heavyweight",5,"Tito Ortiz",97,"Orthodox","Ken Shamrock",4,"Orthodox","2002-11-22","John McCarthy","r2",185.42,190.5,182.88,187.96,205,205,"record335","FT335",0,1,0,2,4,0,0,0,0,1,5,0,6,14,571,0,5,0,5,2,22,615.6,7,0,0,2,4,1,1,8
"FT338","Red ","FALSE","Welterweight",3,"Carlos Newton",133,"Orthodox","Pete Spratt",253,"Orthodox","2002-11-22","Larry Landless","r10",175.26,175.26,NULL,NULL,170,170,"record338","FT338",0,1,0,1,0,0,0,0,0,0,1,0,1,1,145,2,0,0,1,3,12,645.2,4,0,0,0,0,2,0,2
"FT336","Red ","FALSE","Light Heavyweight",3,"Chuck Liddell",134,"Orthodox","Renato Sobral",208,"Orthodox","2002-11-22","Larry Landless","r10",185.42,187.96,190.5,193.04,205,205,"record336","FT336",0,1,0,1,1,0,1,0,1,0,0,0,2,9,900,0,6,0,6,1,16,668.875,0,0,0,5,1,0,1,7
"FT337","Red ","TRUE ","Welterweight",5,"Matt Hughes",170,"Switch","Gil Castillo",239,"Southpaw","2002-11-22","John McCarthy","r2",175.26,175.26,NULL,185.42,170,170,"record337","FT337",0,1,0,1,1,1,0,0,1,0,0,0,1,8,1200,0,3,0,3,1,15,629.8333333,3,0,0,1,3,0,1,5
"FT340","Red ","FALSE","Heavyweight",3,"Andrei Arlovski",210,"Orthodox","Ian Freeman",190,"Orthodox","2002-11-22","Larry Landless","r10",180.34,190.5,NULL,195.58,225,240,"record340","FT340",0,2,0,2,1,0,0,0,1,1,0,0,2,5,454.6666667,2,0,0,1,2,7,481,0,0,0,0,0,1,0,1
"FT341","Red ","FALSE","Heavyweight",3,"Vladimir Matyushenko",233,"Orthodox","Travis Wiuff",266,"Orthodox","2002-11-22","John McCarthy","r2",190.5,182.88,NULL,187.96,205,205,"record341","FT341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,1,1,8,1200,1,0,0,1,0,0,0,1
